[DEBUG] 2019-10-16 19:42:22.595 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-16 19:42:22.599 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-16 19:42:22.602 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-16 19:42:22.663 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-16 19:42:22.665 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-16 19:42:22.818 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-16 19:42:22.819 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-16 19:42:22.822 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-16 19:42:23.101 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-16 19:42:23.122 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-16 19:42:23.122 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-16 19:42:28.035 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} usertrip0_.id ) ( FromClause{level=1} usertrips usertrip0_ ) ( where ( = ( usertrip0_.citylocationcode usertrip0_.id cityLocation ) ? ) ) )
[DEBUG] 2019-10-16 19:42:28.035 [main] JoinProcessor - Using FROM fragment [usertrips usertrip0_]
[DEBUG] 2019-10-16 19:42:28.035 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2019-10-16 19:42:28.035 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (usertrips)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'usertrip0_.id as id1_2_' {alias=generatedAlias0, className=dqtravelspots.entity.Usertrip, tableAlias=usertrip0_}
    |  \-[SQL_TOKEN] SqlFragment: 'usertrip0_.citylocationcode as cityloca2_2_, usertrip0_.comment as comment3_2_, usertrip0_.date_registered as date_reg4_2_, usertrip0_.rating as rating5_2_, usertrip0_.user_id as user_id6_2_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[usertrip0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'usertrips usertrip0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=usertrips,tableAlias=usertrip0_,origin=null,columns={,className=dqtravelspots.entity.Usertrip}}
    \-[WHERE] SqlNode: 'where'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'usertrip0_.citylocationcode' {propertyName=cityLocation,dereferenceType=PRIMITIVE,getPropertyPath=cityLocation,path=generatedAlias0.cityLocation,tableAlias=usertrip0_,className=dqtravelspots.entity.Usertrip,classAlias=generatedAlias0}
          |  +-[ALIAS_REF] IdentNode: 'usertrip0_.id' {alias=generatedAlias0, className=dqtravelspots.entity.Usertrip, tableAlias=usertrip0_}
          |  \-[IDENT] IdentNode: 'cityLocation' {originalText=cityLocation}
          \-[NAMED_PARAM] ParameterNode: '?' {name=param0, expectedType=org.hibernate.type.StringType@4a68135e}

[DEBUG] 2019-10-16 19:42:28.035 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-16 19:42:28.035 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from dqtravelspots.entity.Usertrip as generatedAlias0 where generatedAlias0.cityLocation=:param0
[DEBUG] 2019-10-16 19:42:28.035 [main] QueryTranslatorImpl - SQL: select usertrip0_.id as id1_2_, usertrip0_.citylocationcode as cityloca2_2_, usertrip0_.comment as comment3_2_, usertrip0_.date_registered as date_reg4_2_, usertrip0_.rating as rating5_2_, usertrip0_.user_id as user_id6_2_ from usertrips usertrip0_ where usertrip0_.citylocationcode=?
[DEBUG] 2019-10-16 19:42:28.035 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-16 19:42:28.035 [main] SQL - select usertrip0_.id as id1_2_, usertrip0_.citylocationcode as cityloca2_2_, usertrip0_.comment as comment3_2_, usertrip0_.date_registered as date_reg4_2_, usertrip0_.rating as rating5_2_, usertrip0_.user_id as user_id6_2_ from usertrips usertrip0_ where usertrip0_.citylocationcode=?
[DEBUG] 2019-10-16 19:42:28.037 [main] Loader - Result set row: 0
[DEBUG] 2019-10-16 19:42:28.037 [main] Loader - Result row: EntityKey[dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Processing attribute `Pointsofinterest` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Attribute (`Pointsofinterest`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Processing attribute `cityLocation` : value = ACIDPLANIT
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Attribute (`cityLocation`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Processing attribute `comment` : value = A bit barren. Homegrown potatoes are good, but a bit musty.
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Attribute (`comment`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Processing attribute `rating` : value = 3
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Attribute (`rating`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Processing attribute `user` : value = 2
[DEBUG] 2019-10-16 19:42:28.037 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.037 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:28.038 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:28.038 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:28.038 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:28.038 [main] CollectionReferenceInitializerImpl - Found row of collection: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Processing attribute `email` : value = mars1@rover.com
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.038 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Mark
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Watney
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Processing attribute `password` : value = BotanyPowersRule
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Processing attribute `userName` : value = mwatney
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:28.039 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:28.039 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:28.039 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:28.039 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:28.039 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:28.039 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:28.039 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:28.039 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#2
[DEBUG] 2019-10-16 19:42:28.039 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:28.039 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:28.347 [main] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Usertrip as generatedAlias0 where generatedAlias0.rating like :param0
[DEBUG] 2019-10-16 19:42:28.347 [main] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from dqtravelspots.entity.Usertrip as generatedAlias0 where generatedAlias0.rating like :param0
[DEBUG] 2019-10-16 19:42:28.348 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-16 19:42:28.348 [main] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[IDENT] Node: 'dqtravelspots'
    |  |     |  |  \-[IDENT] Node: 'entity'
    |  |     |  \-[IDENT] Node: 'Usertrip'
    |  |     \-[ALIAS] Node: 'generatedAlias0'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'generatedAlias0'
    \-[WHERE] Node: 'where'
       \-[LIKE] Node: 'like'
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'generatedAlias0'
          |  \-[IDENT] Node: 'rating'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'param0'

[DEBUG] 2019-10-16 19:42:28.348 [main] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2019-10-16 19:42:28.348 [main] FromElement - FromClause{level=1} : dqtravelspots.entity.Usertrip (generatedAlias0) -> usertrip0_
[DEBUG] 2019-10-16 19:42:28.348 [main] FromReferenceNode - Resolved : generatedAlias0 -> usertrip0_.id
[DEBUG] 2019-10-16 19:42:28.349 [main] FromReferenceNode - Resolved : generatedAlias0 -> usertrip0_.id
[DEBUG] 2019-10-16 19:42:28.349 [main] DotNode - getDataType() : rating -> org.hibernate.type.StringType@4a68135e
[DEBUG] 2019-10-16 19:42:28.349 [main] FromReferenceNode - Resolved : generatedAlias0.rating -> usertrip0_.rating
[DEBUG] 2019-10-16 19:42:28.349 [main] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2019-10-16 19:42:28.349 [main] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} usertrip0_.id ) ( FromClause{level=1} usertrips usertrip0_ ) ( where ( like ( usertrip0_.rating usertrip0_.id rating ) ? ) ) )
[DEBUG] 2019-10-16 19:42:28.349 [main] JoinProcessor - Using FROM fragment [usertrips usertrip0_]
[DEBUG] 2019-10-16 19:42:28.349 [main] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2019-10-16 19:42:28.349 [main] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (usertrips)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'usertrip0_.id as id1_2_' {alias=generatedAlias0, className=dqtravelspots.entity.Usertrip, tableAlias=usertrip0_}
    |  \-[SQL_TOKEN] SqlFragment: 'usertrip0_.citylocationcode as cityloca2_2_, usertrip0_.comment as comment3_2_, usertrip0_.date_registered as date_reg4_2_, usertrip0_.rating as rating5_2_, usertrip0_.user_id as user_id6_2_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[usertrip0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'usertrips usertrip0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=usertrips,tableAlias=usertrip0_,origin=null,columns={,className=dqtravelspots.entity.Usertrip}}
    \-[WHERE] SqlNode: 'where'
       \-[LIKE] BinaryLogicOperatorNode: 'like'
          +-[DOT] DotNode: 'usertrip0_.rating' {propertyName=rating,dereferenceType=PRIMITIVE,getPropertyPath=rating,path=generatedAlias0.rating,tableAlias=usertrip0_,className=dqtravelspots.entity.Usertrip,classAlias=generatedAlias0}
          |  +-[ALIAS_REF] IdentNode: 'usertrip0_.id' {alias=generatedAlias0, className=dqtravelspots.entity.Usertrip, tableAlias=usertrip0_}
          |  \-[IDENT] IdentNode: 'rating' {originalText=rating}
          \-[NAMED_PARAM] ParameterNode: '?' {name=param0, expectedType=org.hibernate.type.StringType@4a68135e}

[DEBUG] 2019-10-16 19:42:28.349 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-16 19:42:28.349 [main] QueryTranslatorImpl - HQL: select generatedAlias0 from dqtravelspots.entity.Usertrip as generatedAlias0 where generatedAlias0.rating like :param0
[DEBUG] 2019-10-16 19:42:28.349 [main] QueryTranslatorImpl - SQL: select usertrip0_.id as id1_2_, usertrip0_.citylocationcode as cityloca2_2_, usertrip0_.comment as comment3_2_, usertrip0_.date_registered as date_reg4_2_, usertrip0_.rating as rating5_2_, usertrip0_.user_id as user_id6_2_ from usertrips usertrip0_ where usertrip0_.rating like ?
[DEBUG] 2019-10-16 19:42:28.349 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-16 19:42:28.349 [main] SQL - select usertrip0_.id as id1_2_, usertrip0_.citylocationcode as cityloca2_2_, usertrip0_.comment as comment3_2_, usertrip0_.date_registered as date_reg4_2_, usertrip0_.rating as rating5_2_, usertrip0_.user_id as user_id6_2_ from usertrips usertrip0_ where usertrip0_.rating like ?
[DEBUG] 2019-10-16 19:42:28.351 [main] Loader - Result set row: 0
[DEBUG] 2019-10-16 19:42:28.351 [main] Loader - Result row: EntityKey[dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Processing attribute `Pointsofinterest` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Attribute (`Pointsofinterest`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Processing attribute `cityLocation` : value = ACIDPLANIT
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Attribute (`cityLocation`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Processing attribute `comment` : value = A bit barren. Homegrown potatoes are good, but a bit musty.
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Attribute (`comment`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Processing attribute `rating` : value = 3
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Attribute (`rating`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Processing attribute `user` : value = 2
[DEBUG] 2019-10-16 19:42:28.351 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.351 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:28.352 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:28.352 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:28.352 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:28.352 [main] CollectionReferenceInitializerImpl - Found row of collection: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `email` : value = mars1@rover.com
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Mark
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Watney
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `password` : value = BotanyPowersRule
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.352 [main] TwoPhaseLoad - Processing attribute `userName` : value = mwatney
[DEBUG] 2019-10-16 19:42:28.353 [main] TwoPhaseLoad - Attribute (`userName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.353 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:28.353 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:28.353 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:28.353 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.Usertrip.Pointsofinterest
[DEBUG] 2019-10-16 19:42:28.353 [main] CollectionLoadContext - 1 collections were found in result set for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:28.353 [main] CollectionLoadContext - Collection fully initialized: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:28.353 [main] CollectionLoadContext - 1 collections initialized for role: dqtravelspots.entity.User.Usertrips
[DEBUG] 2019-10-16 19:42:28.353 [main] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2019-10-16 19:42:28.353 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : dqtravelspots.entity.User#2
[DEBUG] 2019-10-16 19:42:28.353 [main] TwoPhaseLoad - Done materializing entity [dqtravelspots.entity.Usertrip#1]
[DEBUG] 2019-10-16 19:42:28.353 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-16 19:42:28.537 [main] SQL - select user0_.id as id1_1_0_, user0_.date_registered as date_reg2_1_0_, user0_.email as email3_1_0_, user0_.first_name as first_na4_1_0_, user0_.last_name as last_nam5_1_0_, user0_.password as password6_1_0_, user0_.user_name as user_nam7_1_0_, usertrips1_.user_id as user_id6_2_1_, usertrips1_.id as id1_2_1_, usertrips1_.id as id1_2_2_, usertrips1_.citylocationcode as cityloca2_2_2_, usertrips1_.comment as comment3_2_2_, usertrips1_.date_registered as date_reg4_2_2_, usertrips1_.rating as rating5_2_2_, usertrips1_.user_id as user_id6_2_2_, pointsofin2_.usertrips_id as usertrip8_0_3_, pointsofin2_.id as id1_0_3_, pointsofin2_.id as id1_0_4_, pointsofin2_.citylocationcode as cityloca2_0_4_, pointsofin2_.comment as comment3_0_4_, pointsofin2_.date_registered as date_reg4_0_4_, pointsofin2_.description as descript5_0_4_, pointsofin2_.title as title6_0_4_, pointsofin2_.url as url7_0_4_, pointsofin2_.usertrips_id as usertrip8_0_4_ from user user0_ left outer join usertrips usertrips1_ on user0_.id=usertrips1_.user_id left outer join pointofinterest pointsofin2_ on usertrips1_.id=pointsofin2_.usertrips_id where user0_.id=?
[DEBUG] 2019-10-16 19:42:28.538 [main] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2019-10-16 19:42:28.539 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2019-10-16 19:42:28.539 [main] CollectionReferenceInitializerImpl - Result set contains (possibly empty) collection: [dqtravelspots.entity.Usertrip.Pointsofinterest#1]
[DEBUG] 2019-10-16 19:42:28.539 [main] CollectionReferenceInitializerImpl - Found row of collection: [dqtravelspots.entity.User.Usertrips#2]
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Resolving attributes for [dqtravelspots.entity.User#2]
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Processing attribute `Usertrips` : value = NOT NULL COLLECTION
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Attribute (`Usertrips`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Processing attribute `dateRegistered` : value = 2019-10-15 12:34:56.0
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Attribute (`dateRegistered`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Processing attribute `email` : value = mars1@rover.com
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Attribute (`email`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Processing attribute `firstName` : value = Mark
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Attribute (`firstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Processing attribute `lastName` : value = Watney
[DEBUG] 2019-10-16 19:42:28.539 [main] TwoPhaseLoad - Attribute (`lastName`)  - enhanced for lazy-loading? - false
